,header,min_leven,perc_min_leven[dissimilarity]
2899,nat_2899,5.0,0.078125
2900,nat_2900,20.0,0.30303030303030304
2901,nat_2901,15.0,0.23809523809523808
2902,nat_2902,18.0,0.2727272727272727
2903,nat_2903,3.0,0.04918032786885246
2904,nat_2904,22.0,0.3333333333333333
2905,nat_2905,4.0,0.06153846153846154
2906,nat_2906,9.0,0.11392405063291139
2907,nat_2907,4.0,0.06779661016949153
2908,nat_2908,10.0,0.15873015873015872
2909,nat_2909,16.0,0.23880597014925373
2910,nat_2910,24.0,0.3582089552238806
2911,nat_2911,21.0,0.3230769230769231
2912,nat_2912,17.0,0.25
2913,nat_2913,12.0,0.1643835616438356
2914,nat_2914,10.0,0.15151515151515152
2915,nat_2915,7.0,0.1076923076923077
2916,nat_2916,9.0,0.13636363636363635
2917,nat_2917,11.0,0.18032786885245902
2918,nat_2918,8.0,0.11940298507462686
2919,nat_2919,8.0,0.125
2920,nat_2920,15.0,0.22388059701492538
2921,nat_2921,12.0,0.17647058823529413
2922,nat_2922,10.0,0.14925373134328357
2923,nat_2923,6.0,0.09836065573770492
2924,nat_2924,2.0,0.03125
2925,nat_2925,5.0,0.06756756756756757
2926,nat_2926,4.0,0.06153846153846154
2927,nat_2927,10.0,0.15625
2928,nat_2928,8.0,0.125
2929,nat_2929,6.0,0.09836065573770492
2930,nat_2930,8.0,0.12121212121212122
2931,nat_2931,11.0,0.1864406779661017
2932,nat_2932,5.0,0.08196721311475409
2933,nat_2933,8.0,0.12121212121212122
2934,nat_2934,5.0,0.0625
2935,nat_2935,7.0,0.1111111111111111
2936,nat_2936,6.0,0.1016949152542373
2937,nat_2937,28.0,0.4307692307692308
2938,nat_2938,8.0,0.11764705882352941
2939,nat_2939,4.0,0.0625
2940,nat_2940,25.0,0.3968253968253968
2941,nat_2941,34.0,0.5074626865671642
2942,nat_2942,38.0,0.5352112676056338
2943,nat_2943,32.0,0.5
2944,nat_2944,37.0,0.5285714285714286
2945,nat_2945,29.0,0.4461538461538462
2946,nat_2946,28.0,0.45161290322580644
2947,nat_2947,40.0,0.6060606060606061
2948,nat_2948,31.0,0.49206349206349204
2949,nat_2949,35.0,0.5303030303030303
2950,nat_2950,36.0,0.5625
2951,nat_2951,41.0,0.6119402985074627
2952,nat_2952,37.0,0.5692307692307692
2953,nat_2953,24.0,0.3870967741935484
2954,nat_2954,24.0,0.375
2955,nat_2955,31.0,0.5166666666666667
2956,nat_2956,25.0,0.4098360655737705
2957,nat_2957,32.0,0.47761194029850745
2958,nat_2958,25.0,0.390625
2959,nat_2959,30.0,0.4411764705882353
2960,nat_2960,33.0,0.5076923076923077
2961,nat_2961,6.0,0.09836065573770492
2962,nat_2962,6.0,0.09836065573770492
2963,nat_2963,35.0,0.5
2964,nat_2964,33.0,0.515625
2965,nat_2965,34.0,0.5074626865671642
2966,nat_2966,36.0,0.5454545454545454
2967,nat_2967,30.0,0.46875
2968,nat_2968,36.0,0.5454545454545454
2969,nat_2969,35.0,0.546875
2970,nat_2970,37.0,0.5522388059701493
2971,nat_2971,31.0,0.4626865671641791
2972,nat_2972,36.0,0.5454545454545454
2973,nat_2973,1.0,0.013888888888888888
2974,nat_2974,1.0,0.015625
2975,nat_2975,1.0,0.014925373134328358
2976,nat_2976,1.0,0.015384615384615385
2977,nat_2977,3.0,0.05
2978,nat_2978,3.0,0.04225352112676056
2979,nat_2979,1.0,0.014925373134328358
2980,nat_2980,16.0,0.24615384615384617
2981,nat_2981,3.0,0.05
2982,nat_2982,3.0,0.04838709677419355
2983,nat_2983,1.0,0.01694915254237288
2984,nat_2984,5.0,0.08196721311475409
2985,nat_2985,2.0,0.030303030303030304
2986,nat_2986,1.0,0.015151515151515152
2987,nat_2987,1.0,0.014492753623188406
2988,nat_2988,1.0,0.0136986301369863
2989,nat_2989,1.0,0.014925373134328358
2990,nat_2990,2.0,0.030303030303030304
2991,nat_2991,4.0,0.05263157894736842
2992,nat_2992,1.0,0.015151515151515152
2993,nat_2993,14.0,0.19718309859154928
2994,nat_2994,8.0,0.12121212121212122
2995,nat_2995,15.0,0.23076923076923078
2996,nat_2996,18.0,0.27692307692307694
2997,nat_2997,15.0,0.2459016393442623
2998,nat_2998,8.0,0.11940298507462686
2999,nat_2999,8.0,0.125
3000,nat_3000,11.0,0.7857142857142857
3001,nat_3001,8.0,0.125
3002,nat_3002,4.0,0.06557377049180328
3003,nat_3003,3.0,0.05084745762711865
3004,nat_3004,9.0,0.13636363636363635
3005,nat_3005,3.0,0.04918032786885246
3006,nat_3006,1.0,0.015625
3007,nat_3007,3.0,0.04918032786885246
3008,nat_3008,4.0,0.06060606060606061
3009,nat_3009,3.0,0.04054054054054054
3010,nat_3010,1.0,0.015384615384615385
3011,nat_3011,4.0,0.0625
3012,nat_3012,20.0,0.3076923076923077
3013,nat_3013,2.0,0.03278688524590164
3014,nat_3014,11.0,0.18032786885245902
3015,nat_3015,8.0,0.12121212121212122
3016,nat_3016,8.0,0.12698412698412698
3017,nat_3017,4.0,0.05063291139240506
3018,nat_3018,13.0,0.2
3019,nat_3019,13.0,0.2
3020,nat_3020,27.0,0.46551724137931033
3021,nat_3021,4.0,0.05714285714285714
3022,nat_3022,28.0,0.36363636363636365
3023,nat_3023,1.0,0.013888888888888888
3024,nat_3024,19.0,0.2753623188405797
3025,nat_3025,5.0,0.07462686567164178
3026,nat_3026,1.0,0.013888888888888888
3027,nat_3027,9.0,0.13636363636363635
3028,nat_3028,6.0,0.09523809523809523
3029,nat_3029,1.0,0.015151515151515152
3030,nat_3030,1.0,0.016129032258064516
3031,nat_3031,1.0,0.015151515151515152
3032,nat_3032,1.0,0.016129032258064516
3033,nat_3033,5.0,0.078125
3034,nat_3034,1.0,0.014492753623188406
3035,nat_3035,14.0,0.19718309859154928
3036,nat_3036,1.0,0.014925373134328358
3037,nat_3037,1.0,0.014492753623188406
3038,nat_3038,17.0,0.2537313432835821
3039,nat_3039,21.0,0.3442622950819672
3040,nat_3040,37.0,0.5285714285714286
3041,nat_3041,24.0,0.3582089552238806
3042,nat_3042,6.0,0.1
3043,nat_3043,13.0,0.19117647058823528
3044,nat_3044,2.0,0.030303030303030304
3045,nat_3045,9.0,0.140625
3046,nat_3046,27.0,0.3333333333333333
3047,nat_3047,1.0,0.015151515151515152
3048,nat_3048,12.0,0.16666666666666666
3049,nat_3049,3.0,0.0379746835443038
3050,nat_3050,1.0,0.015151515151515152
3051,nat_3051,1.0,0.01639344262295082
3052,nat_3052,24.0,0.2962962962962963
3053,nat_3053,1.0,0.01639344262295082
3054,nat_3054,3.0,0.0379746835443038
3055,nat_3055,8.0,0.125
3056,nat_3056,11.0,0.1506849315068493
3057,nat_3057,5.0,0.08620689655172414
3058,nat_3058,19.0,0.3114754098360656
3059,nat_3059,15.0,0.22727272727272727
3060,nat_3060,27.0,0.3333333333333333
3061,nat_3061,11.0,0.1527777777777778
3062,nat_3062,10.0,0.15625
3063,nat_3063,14.0,0.208955223880597
3064,nat_3064,11.0,0.16923076923076924
3065,nat_3065,8.0,0.13333333333333333
3066,nat_3066,5.0,0.07352941176470588
3067,nat_3067,3.0,0.04477611940298507
3068,nat_3068,20.0,0.3125
3069,nat_3069,9.0,0.15
3070,nat_3070,2.0,0.03125
3071,nat_3071,4.0,0.0625
3072,nat_3072,12.0,0.1935483870967742
3073,nat_3073,12.0,0.19672131147540983
3074,nat_3074,8.0,0.11594202898550725
3075,nat_3075,17.0,0.26153846153846155
3076,nat_3076,4.0,0.06557377049180328
3077,nat_3077,17.0,0.265625
3078,nat_3078,6.0,0.08955223880597014
3079,nat_3079,1.0,0.015151515151515152
3080,nat_3080,2.0,0.02666666666666667
3081,nat_3081,24.0,0.5714285714285714
3082,nat_3082,6.0,0.09090909090909091
3083,nat_3083,5.0,0.07042253521126761
3084,nat_3084,23.0,0.3484848484848485
3085,nat_3085,11.0,0.1506849315068493
3086,nat_3086,19.0,0.2878787878787879
3087,nat_3087,13.0,0.2
3088,nat_3088,10.0,0.15151515151515152
3089,nat_3089,14.0,0.22950819672131148
3090,nat_3090,20.0,0.30303030303030304
3091,nat_3091,18.0,0.26865671641791045
3092,nat_3092,11.0,0.16176470588235295
3093,nat_3093,10.0,0.14925373134328357
3094,nat_3094,3.0,0.04054054054054054
3095,nat_3095,4.0,0.06153846153846154
3096,nat_3096,4.0,0.0625
3097,nat_3097,10.0,0.16393442622950818
3098,nat_3098,19.0,0.296875
3099,nat_3099,6.0,0.09375
3100,nat_3100,8.0,0.13114754098360656
3101,nat_3101,27.0,0.4090909090909091
3102,nat_3102,13.0,0.19696969696969696
3103,nat_3103,11.0,0.16666666666666666
3104,nat_3104,15.0,0.22727272727272727
3105,nat_3105,4.0,0.06153846153846154
3106,nat_3106,6.0,0.075
3107,nat_3107,5.0,0.07936507936507936
3108,nat_3108,26.0,0.4
3109,nat_3109,16.0,0.24242424242424243
3110,nat_3110,11.0,0.16923076923076924
3111,nat_3111,25.0,0.3787878787878788
3112,nat_3112,3.0,0.04477611940298507
3113,nat_3113,1.0,0.016666666666666666
3114,nat_3114,1.0,0.015384615384615385
3115,nat_3115,1.0,0.016666666666666666
3116,nat_3116,1.0,0.016129032258064516
3117,nat_3117,1.0,0.01694915254237288
3118,nat_3118,2.0,0.03278688524590164
3119,nat_3119,1.0,0.015151515151515152
3120,nat_3120,2.0,0.030303030303030304
3121,nat_3121,1.0,0.015151515151515152
3122,nat_3122,1.0,0.013157894736842105
3123,nat_3123,1.0,0.014925373134328358
3124,nat_3124,1.0,0.016666666666666666
3125,nat_3125,1.0,0.015384615384615385
3126,nat_3126,1.0,0.016666666666666666
3127,nat_3127,1.0,0.016129032258064516
3128,nat_3128,1.0,0.015625
3129,nat_3129,2.0,0.03389830508474576
3130,nat_3130,1.0,0.015151515151515152
3131,nat_3131,33.0,0.4647887323943662
3132,nat_3132,30.0,0.45454545454545453
3133,nat_3133,28.0,0.42424242424242425
3134,nat_3134,22.0,0.3384615384615385
3135,nat_3135,15.0,0.2459016393442623
3136,nat_3136,26.0,0.3880597014925373
3137,nat_3137,27.0,0.4153846153846154
3138,nat_3138,23.0,0.3382352941176471
3139,nat_3139,8.0,0.11940298507462686
3140,nat_3140,24.0,0.36363636363636365
3141,nat_3141,16.0,0.25396825396825395
3142,nat_3142,25.0,0.33783783783783783
3143,nat_3143,16.0,0.24615384615384617
3144,nat_3144,8.0,0.125
3145,nat_3145,16.0,0.26229508196721313
3146,nat_3146,29.0,0.453125
3147,nat_3147,12.0,0.1875
3148,nat_3148,19.0,0.2878787878787879
3149,nat_3149,13.0,0.21311475409836064
3150,nat_3150,16.0,0.25396825396825395
3151,nat_3151,8.0,0.12307692307692308
3152,nat_3152,30.0,0.46153846153846156
3153,nat_3153,25.0,0.352112676056338
3154,nat_3154,21.0,0.3181818181818182
3155,nat_3155,35.0,0.5555555555555556
3156,nat_3156,15.0,0.2542372881355932
3157,nat_3157,35.0,0.4794520547945205
3158,nat_3158,21.0,0.3181818181818182
3159,nat_3159,6.0,0.08450704225352113
3160,nat_3160,5.0,0.07575757575757576
3161,nat_3161,4.0,0.06153846153846154
3162,nat_3162,4.0,0.05970149253731343
3163,nat_3163,8.0,0.125
3164,nat_3164,1.0,0.015384615384615385
3165,nat_3165,3.0,0.046153846153846156
3166,nat_3166,1.0,0.015625
3167,nat_3167,4.0,0.06060606060606061
3168,nat_3168,3.0,0.046875
3169,nat_3169,2.0,0.03278688524590164
3170,nat_3170,3.0,0.045454545454545456
3171,nat_3171,11.0,0.16666666666666666
3172,nat_3172,9.0,0.13846153846153847
3173,nat_3173,2.0,0.030303030303030304
3174,nat_3174,6.0,0.09836065573770492
3175,nat_3175,3.0,0.0379746835443038
3176,nat_3176,7.0,0.1111111111111111
3177,nat_3177,5.0,0.0847457627118644
3178,nat_3178,11.0,0.16417910447761194
3179,nat_3179,1.0,0.015151515151515152
3180,nat_3180,15.0,0.2112676056338028
3181,nat_3181,4.0,0.05714285714285714
3182,nat_3182,1.0,0.014084507042253521
3183,nat_3183,1.0,0.015384615384615385
3184,nat_3184,1.0,0.015384615384615385
3185,nat_3185,2.0,0.030303030303030304
3186,nat_3186,10.0,0.15384615384615385
3187,nat_3187,24.0,0.36363636363636365
3188,nat_3188,4.0,0.06060606060606061
3189,nat_3189,1.0,0.014925373134328358
3190,nat_3190,6.0,0.09375
3191,nat_3191,11.0,0.16176470588235295
3192,nat_3192,10.0,0.14925373134328357
3193,nat_3193,1.0,0.013513513513513514
3194,nat_3194,1.0,0.015384615384615385
3195,nat_3195,3.0,0.05084745762711865
3196,nat_3196,10.0,0.16393442622950818
3197,nat_3197,10.0,0.15151515151515152
3198,nat_3198,4.0,0.0625
3199,nat_3199,3.0,0.046875
3200,nat_3200,7.0,0.10606060606060606
3201,nat_3201,7.0,0.109375
3202,nat_3202,1.0,0.01639344262295082
3203,nat_3203,4.0,0.06153846153846154
3204,nat_3204,8.0,0.12698412698412698
3205,nat_3205,2.0,0.02531645569620253
3206,nat_3206,19.0,0.2878787878787879
3207,nat_3207,1.0,0.015384615384615385
3208,nat_3208,13.0,0.18571428571428572
3209,nat_3209,3.0,0.04477611940298507
3210,nat_3210,9.0,0.15254237288135594
3211,nat_3211,17.0,0.23943661971830985
3212,nat_3212,23.0,0.3484848484848485
3213,nat_3213,13.0,0.2
3214,nat_3214,8.0,0.12121212121212122
3215,nat_3215,8.0,0.13114754098360656
3216,nat_3216,14.0,0.208955223880597
3217,nat_3217,19.0,0.296875
3218,nat_3218,18.0,0.2647058823529412
3219,nat_3219,6.0,0.08955223880597014
3220,nat_3220,7.0,0.0945945945945946
3221,nat_3221,8.0,0.12307692307692308
3222,nat_3222,12.0,0.18181818181818182
3223,nat_3223,8.0,0.13114754098360656
3224,nat_3224,4.0,0.0625
3225,nat_3225,22.0,0.3333333333333333
3226,nat_3226,16.0,0.26229508196721313
3227,nat_3227,14.0,0.21875
3228,nat_3228,20.0,0.30303030303030304
3229,nat_3229,8.0,0.13114754098360656
3230,nat_3230,17.0,0.25757575757575757
3231,nat_3231,2.0,0.03076923076923077
3232,nat_3232,25.0,0.373134328358209
3233,nat_3233,13.0,0.22033898305084745
3234,nat_3234,19.0,0.2878787878787879
3235,nat_3235,11.0,0.1375
3236,nat_3236,8.0,0.12698412698412698
3237,nat_3237,34.0,0.4657534246575342
3238,nat_3238,7.0,0.10144927536231885
3239,nat_3239,14.0,0.19444444444444445
3240,nat_3240,10.0,0.15625
3241,nat_3241,10.0,0.14925373134328357
3242,nat_3242,15.0,0.23076923076923078
3243,nat_3243,4.0,0.06666666666666667
3244,nat_3244,5.0,0.07142857142857142
3245,nat_3245,1.0,0.014925373134328358
3246,nat_3246,6.0,0.09836065573770492
3247,nat_3247,16.0,0.24242424242424243
3248,nat_3248,5.0,0.078125
3249,nat_3249,13.0,0.22033898305084745
3250,nat_3250,5.0,0.08196721311475409
3251,nat_3251,10.0,0.14492753623188406
3252,nat_3252,6.0,0.0967741935483871
3253,nat_3253,8.0,0.12121212121212122
3254,nat_3254,3.0,0.04054054054054054
3255,nat_3255,3.0,0.04477611940298507
3256,nat_3256,35.0,0.5072463768115942
3257,nat_3257,3.0,0.045454545454545456
3258,nat_3258,3.0,0.04225352112676056
3259,nat_3259,8.0,0.12121212121212122
3260,nat_3260,1.0,0.015151515151515152
3261,nat_3261,22.0,0.3384615384615385
3262,nat_3262,11.0,0.16666666666666666
3263,nat_3263,26.0,0.3880597014925373
3264,nat_3264,28.0,0.42424242424242425
3265,nat_3265,37.0,0.5692307692307692
3266,nat_3266,26.0,0.3939393939393939
3267,nat_3267,1.0,0.014084507042253521
3268,nat_3268,40.0,0.5263157894736842
3269,nat_3269,19.0,0.2923076923076923
3270,nat_3270,23.0,0.34328358208955223
3271,nat_3271,14.0,0.22950819672131148
3272,nat_3272,20.0,0.29850746268656714
3273,nat_3273,24.0,0.375
3274,nat_3274,34.0,0.5483870967741935
3275,nat_3275,31.0,0.5081967213114754
3276,nat_3276,13.0,0.18571428571428572
3277,nat_3277,8.0,0.11940298507462686
3278,nat_3278,8.0,0.11764705882352941
3279,nat_3279,4.0,0.0625
3280,nat_3280,13.0,0.21311475409836064
3281,nat_3281,16.0,0.21621621621621623
3282,nat_3282,6.0,0.09230769230769231
3283,nat_3283,17.0,0.25757575757575757
3284,nat_3284,38.0,0.5507246376811594
3285,nat_3285,37.0,0.5692307692307692
3286,nat_3286,22.0,0.3333333333333333
3287,nat_3287,22.0,0.3728813559322034
3288,nat_3288,18.0,0.25
3289,nat_3289,8.0,0.125
3290,nat_3290,8.0,0.12307692307692308
3291,nat_3291,7.0,0.11475409836065574
3292,nat_3292,15.0,0.23809523809523808
3293,nat_3293,1.0,0.014084507042253521
3294,nat_3294,30.0,0.46875
3295,nat_3295,14.0,0.2222222222222222
3296,nat_3296,18.0,0.2727272727272727
3297,nat_3297,24.0,0.3582089552238806
3298,nat_3298,38.0,0.5671641791044776
3299,nat_3299,2.0,0.030303030303030304
3300,nat_3300,11.0,0.15492957746478872
3301,nat_3301,13.0,0.19696969696969696
3302,nat_3302,18.0,0.27692307692307694
3303,nat_3303,11.0,0.16666666666666666
3304,nat_3304,7.0,0.11475409836065574
3305,nat_3305,19.0,0.2878787878787879
3306,nat_3306,17.0,0.25757575757575757
3307,nat_3307,10.0,0.14925373134328357
3308,nat_3308,14.0,0.21875
3309,nat_3309,12.0,0.17647058823529413
3310,nat_3310,6.0,0.08955223880597014
3311,nat_3311,7.0,0.11475409836065574
3312,nat_3312,12.0,0.19672131147540983
3313,nat_3313,3.0,0.04054054054054054
3314,nat_3314,6.0,0.09230769230769231
3315,nat_3315,8.0,0.12121212121212122
3316,nat_3316,3.0,0.046875
3317,nat_3317,25.0,0.3787878787878788
3318,nat_3318,7.0,0.109375
3319,nat_3319,12.0,0.18181818181818182
3320,nat_3320,15.0,0.2542372881355932
3321,nat_3321,16.0,0.25396825396825395
3322,nat_3322,4.0,0.06557377049180328
3323,nat_3323,3.0,0.046153846153846156
3324,nat_3324,15.0,0.189873417721519
3325,nat_3325,18.0,0.2727272727272727
3326,nat_3326,6.0,0.09523809523809523
3327,nat_3327,27.0,0.4090909090909091
3328,nat_3328,7.0,0.11864406779661017
3329,nat_3329,15.0,0.23076923076923078
3330,nat_3330,15.0,0.23076923076923078
3331,nat_3331,22.0,0.3384615384615385
3332,nat_3332,16.0,0.23880597014925373
3333,nat_3333,18.0,0.2727272727272727
3334,nat_3334,12.0,0.16901408450704225
3335,nat_3335,16.0,0.24242424242424243
3336,nat_3336,16.0,0.24615384615384617
3337,nat_3337,20.0,0.3076923076923077
3338,nat_3338,14.0,0.21212121212121213
3339,nat_3339,18.0,0.26865671641791045
3340,nat_3340,17.0,0.265625
3341,nat_3341,12.0,0.17647058823529413
3342,nat_3342,1.0,0.014925373134328358
3343,nat_3343,7.0,0.11475409836065574
3344,nat_3344,7.0,0.0945945945945946
3345,nat_3345,6.0,0.09230769230769231
3346,nat_3346,10.0,0.15151515151515152
3347,nat_3347,16.0,0.24242424242424243
3348,nat_3348,9.0,0.140625
3349,nat_3349,10.0,0.16393442622950818
3350,nat_3350,15.0,0.234375
3351,nat_3351,4.0,0.06060606060606061
3352,nat_3352,9.0,0.15254237288135594
3353,nat_3353,22.0,0.3333333333333333
3354,nat_3354,6.0,0.09836065573770492
3355,nat_3355,4.0,0.06153846153846154
3356,nat_3356,5.0,0.07692307692307693
3357,nat_3357,16.0,0.25396825396825395
3358,nat_3358,13.0,0.2
3359,nat_3359,22.0,0.3283582089552239
3360,nat_3360,17.0,0.265625
3361,nat_3361,24.0,0.36923076923076925
3362,nat_3362,3.0,0.05084745762711865
3363,nat_3363,15.0,0.22388059701492538
3364,nat_3364,11.0,0.16923076923076924
3365,nat_3365,30.0,0.375
3366,nat_3366,28.0,0.4117647058823529
3367,nat_3367,9.0,0.13846153846153847
3368,nat_3368,8.0,0.13114754098360656
3369,nat_3369,26.0,0.3939393939393939
3370,nat_3370,20.0,0.30303030303030304
3371,nat_3371,16.0,0.23880597014925373
3372,nat_3372,18.0,0.28125
3373,nat_3373,11.0,0.16176470588235295
3374,nat_3374,3.0,0.04477611940298507
3375,nat_3375,4.0,0.0625
3376,nat_3376,1.0,0.013513513513513514
3377,nat_3377,3.0,0.046153846153846156
3378,nat_3378,11.0,0.16666666666666666
3379,nat_3379,2.0,0.03125
3380,nat_3380,4.0,0.06060606060606061
3381,nat_3381,12.0,0.19672131147540983
3382,nat_3382,20.0,0.3125
3383,nat_3383,9.0,0.14754098360655737
3384,nat_3384,19.0,0.30158730158730157
3385,nat_3385,2.0,0.03076923076923077
3386,nat_3386,27.0,0.4090909090909091
3387,nat_3387,4.0,0.06557377049180328
3388,nat_3388,5.0,0.07692307692307693
3389,nat_3389,10.0,0.15873015873015872
3390,nat_3390,8.0,0.10126582278481013
3391,nat_3391,5.0,0.0847457627118644
3392,nat_3392,18.0,0.2727272727272727
3393,nat_3393,25.0,0.36231884057971014
3394,nat_3394,13.0,0.19402985074626866
3395,nat_3395,20.0,0.28169014084507044
3396,nat_3396,19.0,0.2878787878787879
3397,nat_3397,21.0,0.3230769230769231
3398,nat_3398,16.0,0.24615384615384617
3399,nat_3399,16.0,0.26229508196721313
3400,nat_3400,20.0,0.29850746268656714
3401,nat_3401,26.0,0.4
3402,nat_3402,16.0,0.23529411764705882
3403,nat_3403,9.0,0.13432835820895522
3404,nat_3404,12.0,0.18181818181818182
3405,nat_3405,5.0,0.06756756756756757
3406,nat_3406,7.0,0.1076923076923077
3407,nat_3407,12.0,0.19672131147540983
3408,nat_3408,8.0,0.125
3409,nat_3409,5.0,0.078125
3410,nat_3410,14.0,0.21212121212121213
3411,nat_3411,21.0,0.3181818181818182
3412,nat_3412,16.0,0.26229508196721313
3413,nat_3413,8.0,0.13114754098360656
3414,nat_3414,29.0,0.4603174603174603
3415,nat_3415,9.0,0.13846153846153847
3416,nat_3416,17.0,0.288135593220339
3417,nat_3417,4.0,0.06153846153846154
3418,nat_3418,13.0,0.203125
3419,nat_3419,17.0,0.2698412698412698
3420,nat_3420,13.0,0.203125
3421,nat_3421,7.0,0.11864406779661017
3422,nat_3422,30.0,0.6
3423,nat_3423,2.0,0.030303030303030304
3424,nat_3424,9.0,0.125
3425,nat_3425,10.0,0.15625
3426,nat_3426,2.0,0.029850746268656716
3427,nat_3427,6.0,0.09230769230769231
3428,nat_3428,2.0,0.03333333333333333
3429,nat_3429,2.0,0.029411764705882353
3430,nat_3430,16.0,0.24615384615384617
3431,nat_3431,5.0,0.08333333333333333
3432,nat_3432,1.0,0.015625
3433,nat_3433,13.0,0.19696969696969696
3434,nat_3434,3.0,0.04838709677419355
3435,nat_3435,14.0,0.21212121212121213
3436,nat_3436,4.0,0.0625
3437,nat_3437,2.0,0.03278688524590164
3438,nat_3438,9.0,0.13043478260869565
3439,nat_3439,3.0,0.043478260869565216
3440,nat_3440,4.0,0.05555555555555555
3441,nat_3441,2.0,0.030303030303030304
3442,nat_3442,34.0,0.5573770491803278
3443,nat_3443,31.0,0.4626865671641791
3444,nat_3444,4.0,0.06060606060606061
3445,nat_3445,6.0,0.09230769230769231
3446,nat_3446,4.0,0.06666666666666667
3447,nat_3447,9.0,0.125
3448,nat_3448,9.0,0.140625
3449,nat_3449,8.0,0.11267605633802817
3450,nat_3450,1.0,0.014925373134328358
3451,nat_3451,5.0,0.078125
3452,nat_3452,1.0,0.015625
3453,nat_3453,4.0,0.06451612903225806
3454,nat_3454,7.0,0.10606060606060606
3455,nat_3455,10.0,0.15384615384615385
3456,nat_3456,3.0,0.04838709677419355
3457,nat_3457,6.0,0.09090909090909091
3458,nat_3458,6.0,0.1016949152542373
3459,nat_3459,5.0,0.08196721311475409
3460,nat_3460,5.0,0.07575757575757576
3461,nat_3461,2.0,0.029850746268656716
3462,nat_3462,2.0,0.028985507246376812
3463,nat_3463,1.0,0.01639344262295082
3464,nat_3464,3.0,0.0410958904109589
3465,nat_3465,1.0,0.014925373134328358
3466,nat_3466,5.0,0.07575757575757576
3467,nat_3467,4.0,0.05263157894736842
3468,nat_3468,1.0,0.015151515151515152
3469,nat_3469,35.0,0.5303030303030303
3470,nat_3470,34.0,0.5230769230769231
3471,nat_3471,30.0,0.5084745762711864
3472,nat_3472,32.0,0.463768115942029
3473,nat_3473,33.0,0.515625
3474,nat_3474,37.0,0.5522388059701493
3475,nat_3475,35.0,0.5303030303030303
3476,nat_3476,39.0,0.5735294117647058
3477,nat_3477,38.0,0.59375
3478,nat_3478,35.0,0.546875
3479,nat_3479,37.0,0.6065573770491803
3480,nat_3480,24.0,0.4067796610169492
3481,nat_3481,45.0,0.6521739130434783
3482,nat_3482,40.0,0.6060606060606061
3483,nat_3483,35.0,0.546875
3484,nat_3484,28.0,0.45161290322580644
3485,nat_3485,30.0,0.46875
3486,nat_3486,37.0,0.5967741935483871
3487,nat_3487,38.0,0.5671641791044776
3488,nat_3488,37.0,0.5441176470588235
3489,nat_3489,34.0,0.5151515151515151
3490,nat_3490,40.0,0.6349206349206349
3491,nat_3491,39.0,0.6190476190476191
3492,nat_3492,37.0,0.5692307692307692
3493,nat_3493,39.0,0.582089552238806
3494,nat_3494,37.0,0.5873015873015873
3495,nat_3495,30.0,0.5084745762711864
3496,nat_3496,42.0,0.6268656716417911
3497,nat_3497,38.0,0.5757575757575758
3498,nat_3498,26.0,0.3939393939393939
3499,nat_3499,39.0,0.609375
3500,nat_3500,42.0,0.6461538461538462
3501,nat_3501,43.0,0.6515151515151515
3502,nat_3502,41.0,0.6212121212121212
3503,nat_3503,46.0,0.6571428571428571
3504,nat_3504,28.0,0.3888888888888889
3505,nat_3505,25.0,0.3787878787878788
3506,nat_3506,25.0,0.3787878787878788
3507,nat_3507,17.0,0.25757575757575757
3508,nat_3508,13.0,0.21311475409836064
3509,nat_3509,15.0,0.22058823529411764
3510,nat_3510,11.0,0.16417910447761194
3511,nat_3511,9.0,0.14754098360655737
3512,nat_3512,25.0,0.373134328358209
3513,nat_3513,13.0,0.203125
3514,nat_3514,20.0,0.30303030303030304
3515,nat_3515,13.0,0.203125
3516,nat_3516,16.0,0.21621621621621623
3517,nat_3517,11.0,0.16923076923076924
3518,nat_3518,20.0,0.29850746268656714
3519,nat_3519,22.0,0.36065573770491804
3520,nat_3520,9.0,0.14754098360655737
3521,nat_3521,11.0,0.18032786885245902
3522,nat_3522,14.0,0.23728813559322035
3523,nat_3523,9.0,0.13846153846153847
3524,nat_3524,25.0,0.352112676056338
3525,nat_3525,14.0,0.2153846153846154
3526,nat_3526,33.0,0.5076923076923077
3527,nat_3527,28.0,0.4444444444444444
3528,nat_3528,10.0,0.15873015873015872
3529,nat_3529,17.0,0.288135593220339
3530,nat_3530,3.0,0.045454545454545456
3531,nat_3531,27.0,0.4153846153846154
3532,nat_3532,25.0,0.36764705882352944
3533,nat_3533,41.0,0.6029411764705882
3534,nat_3534,6.0,0.08450704225352113
3535,nat_3535,8.0,0.12121212121212122
3536,nat_3536,12.0,0.18461538461538463
3537,nat_3537,11.0,0.16923076923076924
3538,nat_3538,15.0,0.2459016393442623
3539,nat_3539,16.0,0.24242424242424243
3540,nat_3540,9.0,0.13636363636363635
3541,nat_3541,10.0,0.14925373134328357
3542,nat_3542,9.0,0.140625
3543,nat_3543,4.0,0.058823529411764705
3544,nat_3544,5.0,0.07462686567164178
3545,nat_3545,1.0,0.013513513513513514
3546,nat_3546,10.0,0.15151515151515152
3547,nat_3547,3.0,0.05084745762711865
3548,nat_3548,3.0,0.046875
3549,nat_3549,5.0,0.078125
3550,nat_3550,10.0,0.13513513513513514
3551,nat_3551,6.0,0.09230769230769231
3552,nat_3552,12.0,0.18461538461538463
3553,nat_3553,6.0,0.09090909090909091
